"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/10/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/10/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/10/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/10/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/10/2012,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/10/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/10/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/10/2012,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/10/2012,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/10/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/10/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/10/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/10/2012,3,2,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/10/2012,3,2,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/10/2012,4,2,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/10/2012,4,2,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/10/2012,6,2,6,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/10/2012,6,2,6,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/10/2012,5,3,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/10/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/10/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/10/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/10/2012,4,3,4,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,31/10/2012,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/11/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/11/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/11/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/11/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/11/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/11/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/11/2012,4,4,4,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/11/2012,6,2,6,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/11/2012,6,1,6,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/11/2012,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/11/2012,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/11/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/11/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/11/2012,4,2,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/11/2012,6,1,6,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/11/2012,4,2,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/11/2012,5,2,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/11/2012,3,3,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/11/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/11/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/11/2012,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/11/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/11/2012,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/11/2012,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/11/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/11/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/11/2012,3,3,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/11/2012,3,3,2,1,,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/11/2012,4,3,4,3,,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/11/2012,6,3,6,4,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/12/2012,3,3,,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/12/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/12/2012,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/12/2012,4,3,4,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/12/2012,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/12/2012,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/12/2012,4,2,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/12/2012,5,2,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/12/2012,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/12/2012,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/12/2012,4,4,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/12/2012,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/12/2012,3,3,2,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/12/2012,4,3,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/12/2012,5,4,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/12/2012,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,31/12/2012,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/01/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/01/2013,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/01/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/01/2013,3,3,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/01/2013,4,2,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/01/2013,4,2,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/01/2013,3,2,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/01/2013,2,2,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/01/2013,3,3,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/01/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/01/2013,3,3,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/01/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/01/2013,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/01/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/01/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/01/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/01/2013,5,2,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/01/2013,5,2,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/01/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/01/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/01/2013,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/01/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/01/2013,3,3,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/01/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/01/2013,5,3,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/01/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/01/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/01/2013,4,4,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/01/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/01/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,31/01/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/02/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/02/2013,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/02/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/02/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/02/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/02/2013,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/02/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/02/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/02/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/02/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/02/2013,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/02/2013,5,2,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/02/2013,6,2,6,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/02/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/02/2013,4,4,4,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/02/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/02/2013,3,3,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/02/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/02/2013,6,3,6,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/02/2013,8,3,8,3,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/02/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/02/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/02/2013,6,3,6,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/02/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/02/2013,3,3,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/02/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/02/2013,7,2,7,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/02/2013,5,1,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/03/2013,6,2,6,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/03/2013,7,2,7,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/03/2013,7,3,7,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/03/2013,7,3,7,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/03/2013,4,3,4,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/03/2013,3,3,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/03/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/03/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/03/2013,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/03/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/03/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/03/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/03/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/03/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/03/2013,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/03/2013,5,5,3,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/03/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/03/2013,5,3,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/03/2013,7,3,7,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/03/2013,8,3,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/03/2013,8,4,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/03/2013,8,5,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/03/2013,8,4,8,1,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/03/2013,8,3,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,31/03/2013,8,4,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/04/2013,7,4,7,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/04/2013,5,5,5,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/04/2013,7,5,7,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/04/2013,8,4,8,2,1,"ROUGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/04/2013,5,3,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/04/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/04/2013,6,4,6,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/04/2013,5,5,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/04/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/04/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/04/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/04/2013,5,5,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/04/2013,4,4,,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/04/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/04/2013,5,5,,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/04/2013,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/04/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/04/2013,4,4,,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/04/2013,6,6,,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/04/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/04/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/04/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/04/2013,4,4,3,3,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/04/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/05/2013,4,3,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/05/2013,5,3,5,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/05/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/05/2013,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/05/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/05/2013,5,5,2,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/05/2013,5,5,3,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/05/2013,5,5,3,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/05/2013,5,5,2,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/05/2013,5,5,2,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/05/2013,4,4,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/05/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/05/2013,5,5,3,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/05/2013,5,5,,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/05/2013,5,5,2,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,29/05/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,30/05/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,31/05/2013,5,5,,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,01/06/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,02/06/2013,4,4,,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,03/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,04/06/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,05/06/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,06/06/2013,7,7,5,3,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,07/06/2013,6,6,4,2,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,08/06/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,09/06/2013,4,3,4,1,,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,10/06/2013,5,5,4,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,11/06/2013,5,5,2,1,1,"ORANGE"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,12/06/2013,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,13/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,14/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,15/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,16/06/2013,3,3,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,17/06/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,18/06/2013,4,4,2,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,19/06/2013,3,3,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,20/06/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,21/06/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,22/06/2013,4,4,2,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,23/06/2013,4,3,4,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,24/06/2013,3,3,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,25/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,26/06/2013,4,4,3,2,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,27/06/2013,4,4,3,1,1,"VERT"
"SAINT-NAZAIRE",44184,-2.210437, 47.278984,28/06/2013,3,3,3,1,1,"VERT"
